original_id,new_name,words_used,status,txt_path,img_path
0bdf8da3d089_1419,tyler king,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1419_en_US_notes_contacts___PART047_320.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1419 tyler King.jpg
0bdf8da3d089_1420,gavin taylor,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1420_en_US_notes_contacts___PART048_321.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1420 gavin Taylor.jpg
0bdf8da3d089_1421,david rosss,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1421_en_US_notes_contacts___PART048_322.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1421 david Rosss - follow up on laptop ticket.jpg
0bdf8da3d089_1422,niall roberts,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1422_en_US_notes_contacts___PART048_323.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1422 niall Roberts Car Inspetion 973-854-9714.jpg
0bdf8da3d089_1423,amara 516,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1423_en_US_notes_contacts___PART048_324.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1423 amara.jpg
0bdf8da3d089_1424,aiden copywriter,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1424_en_US_notes_contacts___PART048_325.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1424 aiden Copywriter 415 7823706.jpg
0bdf8da3d089_1425,ronan bailey,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1425_en_US_notes_contacts___PART048_326.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1425 ronan Bailey - nail repair before friday.jpg
0bdf8da3d089_1426,idris smith,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1426_en_US_notes_contacts___PART048_327.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1426 idris Smith.jpg
0bdf8da3d089_1427,wei nhuyen,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1427_en_US_notes_contacts___PART048_328.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1427 Wei Nhuyen - bring old presription glass.jpg
0bdf8da3d089_1428,cameron barton,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1428_en_US_notes_contacts___PART048_329.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1428 cameron Barton.jpg
0bdf8da3d089_1429,kavya hernandez,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1429_en_US_notes_contacts___PART048_330.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1429 kavya Hernandez Paralegal Nashville 5166.jpg
0bdf8da3d089_1430,contact to,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1430_en_US_notes_contacts___PART048_331.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1430 Contact To Morris Club Orgaanizer from S.jpg
0bdf8da3d089_1431,paid ricardo,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1431_en_US_notes_contacts___PART048_332.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1431 Paid Ricardo Brown Procurement 323-733-2.jpg
0bdf8da3d089_1432,anthony medina,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1432_en_US_notes_contacts___PART048_333.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1432 anthony Medina - ask anout storage unit .jpg
0bdf8da3d089_1433,schedule w easton,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1433_en_US_notes_contacts___PART048_334.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1433 schedule w Easton Martinez Hairdresser 8.jpg
0bdf8da3d089_1434,sable check,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1434_en_US_notes_contacts___PART048_335.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1434 sable - check leak under kitchen sink.jpg
0bdf8da3d089_1435,daria graham,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1435_en_US_notes_contacts___PART048_336.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1435 Daria Graham - facilities request for ac.jpg
0bdf8da3d089_1436,nasir vance,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1436_en_US_notes_contacts___PART048_337.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1436 nasir Vance - check leak under kitchen s.jpg
0bdf8da3d089_1437,diego fade,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1437_en_US_notes_contacts___PART048_338.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1437 Diego - fade booking after work.jpg
0bdf8da3d089_1438,andres kim,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1438_en_US_notes_contacts___PART048_339.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1438 andres Kim - pt eval for knee pain in Om.jpg
0bdf8da3d089_1439,call kevin,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1439_en_US_notes_contacts___PART048_340.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1439 call Kevin Ortega Bowling League Contact.jpg
0bdf8da3d089_1440,meeting with renaa,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1440_en_US_notes_contacts___PART049_341.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1440 meeting with Renaa Bennett Bowling Leagu.jpg
0bdf8da3d089_1441,rafferty ellis,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1441_en_US_notes_contacts___PART049_342.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1441 rafferty Ellis - bring old prescription .jpg
0bdf8da3d089_1442,nico sanchez,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1442_en_US_notes_contacts___PART049_343.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1442 Nico Sanchez Neighbor 8183112748.jpg
0bdf8da3d089_1443,phloma walker,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1443_en_US_notes_contacts___PART049_344.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1443 phloma Walker.jpg
0bdf8da3d089_1444,check with jaxon,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1444_en_US_notes_contacts___PART049_345.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1444 check with Jaxon Dry Cleaner about fade .jpg
0bdf8da3d089_1445,olivia insrance,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1445_en_US_notes_contacts___PART049_346.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1445 Olivia Insrance Agent 303 439 9183.jpg
0bdf8da3d089_1446,check with harper,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1446_en_US_notes_contacts___PART049_347.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1446 check with Harper Wst Inspector 92928493.jpg
0bdf8da3d089_1447,zion nelson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1447_en_US_notes_contacts___PART049_348.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1447 Zion Nelson Home Security 470 8416104.jpg
0bdf8da3d089_1448,sent info to deja,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1448_en_US_notes_contacts___PART049_349.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1448 sent info to Deja Smith Inspector about .jpg
0bdf8da3d089_1449,evan moore,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1449_en_US_notes_contacts___PART049_350.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1449 evan Moore Title Company 310 836 8816.jpg
0bdf8da3d089_1450,alex dalton,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1450_en_US_notes_contacts___PART049_351.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1450 Alex Dalton.jpg
0bdf8da3d089_1451,miles jordaan,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1451_en_US_notes_contacts___PART049_352.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1451 Miles Jordaan.jpg
0bdf8da3d089_1452,landon needs,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1452_en_US_notes_contacts___PART049_353.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1452 landon - needs front tire estimate.jpg
0bdf8da3d089_1453,darius accountant,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1453_en_US_notes_contacts___PART049_354.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1453 darius.jpg
0bdf8da3d089_1454,sariah ui,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1454_en_US_notes_contacts___PART049_355.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1454 Sariah UI Designer 8016992615.jpg
0bdf8da3d089_1455,follow up w charls,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1455_en_US_notes_contacts___PART049_356.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1455 Follow up w Charls Accountant about loan.jpg
0bdf8da3d089_1456,got a quoe,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1456_en_US_notes_contacts___PART049_357.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1456 got a quoe from Keon Foster Copywriter.jpg
0bdf8da3d089_1457,drop off at luna,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1457_en_US_notes_contacts___PART049_358.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1457 drop off at Luna Gomez Cat Sitting about.jpg
0bdf8da3d089_1458,celeste holt,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1458_en_US_notes_contacts___PART049_359.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1458 celeste Holt - ask about parent-teacher .jpg
0bdf8da3d089_1459,drop off at coral,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1459_en_US_notes_contacts___PART049_360.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1459 drop off at Coral Thomas Basketball Trai.jpg
0bdf8da3d089_1460,connect with dex,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1460_en_US_notes_contacts___PART050_361.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1460 connect with Dex DJ from Birmingham.jpg
0bdf8da3d089_1461,landon anderson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1461_en_US_notes_contacts___PART050_362.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1461 Landon Anderson - ask aboout storage uni.jpg
0bdf8da3d089_1462,hunter fidh,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1462_en_US_notes_contacts___PART050_363.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1462 hunter - fidh taank cleaning this weeken.jpg
0bdf8da3d089_1463,txtd jackson,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1463_en_US_notes_contacts___PART050_364.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1463 txtd Jackson Cole Financial Aid Contact .jpg
0bdf8da3d089_1464,check wiyh,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1464_en_US_notes_contacts___PART050_365.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1464 check wiyh Dulce Wite Driving Instructor.jpg
0bdf8da3d089_1465,bodhi reswrvations,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1465_en_US_notes_contacts___PART050_366.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1465 Bodhi - reswrvations for 5 in Lttle Rocc.jpg
0bdf8da3d089_1466,ethan brown,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1466_en_US_notes_contacts___PART050_367.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1466 ethan Brown.jpg
0bdf8da3d089_1467,forrest rivera,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1467_en_US_notes_contacts___PART050_368.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1467 forrest Rivera.jpg
0bdf8da3d089_1468,aarav gutierrez,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1468_en_US_notes_contacts___PART050_369.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1468 Aarav Gutierrez Running Club Lead 310589.jpg
0bdf8da3d089_1469,met tove,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1469_en_US_notes_contacts___PART050_370.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1469 met Tove Ramirez Finabcial Advisor 919 8.jpg
0bdf8da3d089_1470,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1470_en_US_notes_contacts___PART050_371.txt,None
0bdf8da3d089_1471,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1471_en_US_notes_contacts___PART050_372.txt,None
0bdf8da3d089_1472,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1472_en_US_notes_contacts___PART050_373.txt,None
0bdf8da3d089_1473,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1473_en_US_notes_contacts___PART050_374.txt,None
0bdf8da3d089_1474,violet free,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1474_en_US_notes_contacts___PART050_375.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1474 violet - free assessment session.jpg
0bdf8da3d089_1475,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1475_en_US_notes_contacts___PART050_376.txt,None
0bdf8da3d089_1476,got a quote from ellis,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1476_en_US_notes_contacts___PART050_377.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1476 got a quote from Ellis Social Media Mana.jpg
0bdf8da3d089_1477,bodie vance,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1477_en_US_notes_contacts___PART050_378.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1477 Bodie Vance - sennd playlist for party i.jpg
0bdf8da3d089_1478,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1478_en_US_notes_contacts___PART050_379.txt,None
0bdf8da3d089_1479,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1479_en_US_notes_contacts___PART050_380.txt,None
0bdf8da3d089_1480,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1480_en_US_notes_contacts___PART051_381.txt,None
0bdf8da3d089_1481,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1481_en_US_notes_contacts___PART051_382.txt,None
0bdf8da3d089_1482,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1482_en_US_notes_contacts___PART051_383.txt,None
0bdf8da3d089_1483,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1483_en_US_notes_contacts___PART051_384.txt,None
0bdf8da3d089_1484,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1484_en_US_notes_contacts___PART051_385.txt,None
0bdf8da3d089_1485,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1485_en_US_notes_contacts___PART051_386.txt,None
0bdf8da3d089_1486,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1486_en_US_notes_contacts___PART051_387.txt,None
0bdf8da3d089_1487,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1487_en_US_notes_contacts___PART051_388.txt,None
0bdf8da3d089_1488,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1488_en_US_notes_contacts___PART051_389.txt,None
0bdf8da3d089_1489,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1489_en_US_notes_contacts___PART051_390.txt,None
0bdf8da3d089_1490,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1490_en_US_notes_contacts___PART051_391.txt,None
0bdf8da3d089_1491,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1491_en_US_notes_contacts___PART051_392.txt,None
0bdf8da3d089_1492,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1492_en_US_notes_contacts___PART051_393.txt,None
0bdf8da3d089_1493,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1493_en_US_notes_contacts___PART051_394.txt,None
0bdf8da3d089_1494,theodore braynt,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1494_en_US_notes_contacts___PART051_395.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/screenshots/1494 theodore Braynt Mobile Detailing 323-683.jpg
0bdf8da3d089_1495,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1495_en_US_notes_contacts___PART051_396.txt,None
0bdf8da3d089_1496,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1496_en_US_notes_contacts___PART051_397.txt,None
0bdf8da3d089_1497,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1497_en_US_notes_contacts___PART051_398.txt,None
0bdf8da3d089_1498,,0,skipped_missing_pair,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 - Final - Contact notes/0bdf8da3d089/notes/1498_en_US_notes_contacts___PART051_399.txt,None
